4|Cybiko Classic|The Cybiko website is|*cybiko.com|devcybiko.com|cybla.com|canbiko.com|Cybiko.com is the official website of Cybiko, Inc. The others are fan sites
4|Cybiko Classic|The message board on Cybiko.com is called|Meeting Place|*CyBoard|CyChat|CyCommunity
4|Cybiko Classic|You can earn these by referring people to Cybiko|CyCoin|CyDough|*CyBucks|Cycles
4|Cybiko Classic|As of October, 2001 there were about how many free games and apps available for download on Cybiko.com?|500|200|300|*400|There were 436 games, apps and PC programs available for download
5|Cybiko Classic|What was the most popular Cybiko game by far?|*Cylandia|Blazing Boards|Defender|Phat Cash|CyLandia had over 32,000 users and over 2 billion minutes of gameplay
5|Cybiko Classic|What Cybiko game allowed players to upload their high scores and win prizes?|CyLandia|*Blazing Boards|Defender|Phat Cash|Blazing Boards was a much anticipated game spawning several sequals
5|Cybiko Classic|What Cybiko program allowed users to write their own programs right on the Cybiko?|Cylandia|Blazing Boards|*CyBasic|Phat Cash|CyBasic was very popular and spawned 3 sequals, 2 of which needed a memory module
5|Cybiko Classic|What series of games annoyed Cybiko users because they were so similar?|Cylandia|Blazing Boards|CyBasic|*Hangman|There were over 23 versions of Hangman
6|Cybiko Classic|This man is president and CEO of Cybiko, Inc.|*Donald Wesniewski|David Yang|Bill Gates|Scott McNealy
6|Cybiko Classic|This man is the inventor of the Cybiko|Donald Wesniewski|*David Yang|Bill Gates|Scott McNealy
6|Cybiko Classic|Cybiko is headquartered in this city|Boston, Mass|Redmon, Wash|*Bloomingdale, Illinois|Richmond, Va
6|Cybiko Classic|Cybiko employs programmers from this former enemy of the US|Poland|Yugoslavia|England|*Russia
7|Cybiko Classic|The most popular Cybiko fan website is|*Cybla.com|DevCybiko.com|CybikoCystems.com|CybasicGuru.com|Cybla.com is owned and operated by Prestone Yutzey
7|Cybiko Classic|The website home to Colossal Cave and B2C is|Cybla.com|*DevCybiko.com|CybikoCystems.com|CybasicGuru.com|DevCybiko.com is owned and operated by Greg Smith
7|Cybiko Classic|This website hosts the popular BattleQuest game|Cybla.com|DevCybiko.com|*CybikoDev.com|CybikoGuru.com|CybikoDev.com is owned and operated by Ernest Pazera
7|Cybiko Classic|This topsites host is the defacto standard in rating Cybiko fansites|Cybiko top 100|Cybiko top 15|CybiKitty's Web Ring|*Cybiko top 50|Although there are several topsites counters, Cybiko top 50 run by Dave at Connection Network is the most popular with over 200 sites represented
8|Cybiko Classic|The default standard for programming the Cybiko is|*SDK/C|B2C|CyBasic|CyLogo|Software Development Kit (SDK) is free from Cybiko.com
8|Cybiko Classic|This language uses "Turtle Graphics" to make it easy to learn programming|SDK/C|B2C|CyBasic|*CyLogo|CyLogo is little used anymore but was a fun excursion into programming
8|Cybiko Classic|This language converts Basic into C and compiles into a standard .app|SDK/C|*B2C|CyBasic|CyLogo|Greg Smith created B2C on a dare. Now it is used by hundreds of new and experienced programmers.
8|Cybiko Classic|This language is Cybiko's PC-Based offering to allow users to create .apps easily|SDK/C|B2C|*CGCS|CyLogo|Cybiko Game Creation System allows users to draw their graphical game using a mouse.
9|Cybiko Classic|The Cybiko uses this microprocessor|*Hitachi H8|Intel 8080|Zilog Z80|RCA COSMAC VIP
9|Cybiko Classic|The clock rate of the Cybiko Classic processor is|8 Mhz|*11 Hhz|18 Mhz|22 Mhz|Some people have doubled their clock rate increasing performance
9|Cybiko Classic|The Radio Frequency the Cybiko Classic (USA) brodcasts on is|11 Mhz|*900 Mhz|1 Ghz|2 Ghz
9|Cybiko Classic|The Baud rate of the Cybiko Serial connection is|9600 Baud|1200 Baud|19.2K Baud|*56K Baud|While the Cybiko is capable of other baud rates, 56K is the default for all serial communications.
10|Cybiko Classic|The Cybiko Classic has how many keys?|*69 keys|55 keys|99 keys|101 keys
10|Cybiko Classic|How much RAM-DISK does the unexpanded Cybiko Classic have?|256KB|*512KB|1MB|1.5MB|The Cybiko Classic could be expanded up to 1MB using an external memory card
10|Cybiko Classic|How much RAM (for running programs) does the unexpanded Cybiko Classic have?|256KB|*512KB|1MB|1.5MB
10|Cybiko Classic|Which of the following is a device you can purchase from Cybiko, Inc to expand your Cybiko Classic?|MP3 player|Modem|Hard Drive|*Memory Card|The MP3 player was never offered for sale and the Modem was never developed
11|Cybiko Classic|How many pins are on the expansion card of the Cybiko Classic?|*68|24|44|0|The 68 pin connector looked like a PC/MCIA card, but it wasnt.
11|Cybiko Classic|What is the version number of the latest US System Pack (Oct 2001)|1.3.40|1.3.33|*1.3.57|1.5.01
11|Cybiko Classic|What is the name of the coprocessor for the Cybiko Classic?|Hitachi H8|*Atmel AT90|Intel 386|Motorola 68000|The Atmel AT90 is used for communication and system management
11|Cybiko Classic|How many digital channels does the Cybiko Classic use for RF?|1|15|20|*30
12|Cybiko Classic|What is the communication rate for the Cybiko Classic RF?|*19,200 bps|56,000 bps|9600 bps|300 bps
12|Cybiko Classic|How many Cybiko Classics can communicate with 300 feet?|100 users|1000 users|*3000 users|Unlimited
12|Cybiko Classic|How many channels of digital communication does the Cybiko Classic have?|10|20|*30|40
12|Cybiko Classic|How much does the Cybiko Classic weigh?|4.3 oz|6.1 oz|*5.3 oz|7.0 oz
